url,introChars,bodyChars,introRatio,answerLate,first700Preview
/상속,725,2146,0.338,false,이 페이지는 가족 사망 후 어떤 절차가 필요한지 처음부터 확인하는 상속 종합 안내입니다. 부산에서 상속 법무사·법무사 상속 상담을 찾는다면 부산 상속 법무사 안내가 대표 페이지입니다. 상속이 발생하면 등기·가정법원 신고·채무 조사를 어떤 순서로 진행해야 할지 막막한 경우가 많습니다. 부동산이 부산에 있지 않아도 전국 상속
/법인등기,433,1660,0.261,false,"법인 설립·임원 변경·본점 이전·정관 변경은 주주총회·이사회 결의와 등기신청서 작성이 맞아야 합니다. 결의 후 등기 기한을 넘기면 과태료가 부과될 수 있고, 정관과 등기부 불일치는 거래·대출에서 문제가 됩니다. 부산 센텀·문현금융단지·명지·에코델타시티 등 법인 밀집 지역에서는 스타트업 설립과 투자 유치 후 임원변경 상담이"
/부동산등기,439,1490,0.295,false,"부동산 매매·증여·상속·신축 입주 후 등기는 원인별로 필요 서류와 세금 부담이 다릅니다. 전세권·근저당·가압류가 등기부에 남아 있으면 말소 순서를 등기 일정과 맞춰야 하고, 재개발·재건축 지역은 조합원 지위와 분양권 연결이 핵심입니다. 부산은 등기국·동부지원 등기과·남부산등기소·서부지원 등기과·북부산등기소로 관할이 나뉘므"
/개인회생파산,513,1795,0.286,false,"카드값·여러 곳 대출이 감당되지 않거나 급여압류가 들어왔을 때, 개인회생과 개인파산 중 어디부터 볼지 헷갈리는 경우가 많습니다. 소득으로 변제 계획을 세울 여지가 있으면 개인회생을, 변제 여력이 거의 없으면 개인파산·면책을 먼저 비교합니다. 부산·경남 일대는 부산회생법원 관할인 경우가 많고, 목록 누락은 보정·기각으로 이"
/민사소송,411,1472,0.279,false,"채권 회수·분쟁 대응에서 지급명령·본안 소송·가압류·가처분 중 어떤 절차가 적합한지는 채권 종류·증거·상대방 주소에 따라 달라집니다. 부산지방법원·동부지원 관할은 사건 소재지와 당사자 주소를 기준으로 정해지며, 소장·답변서·준비서면 작성과 증거 정리가 결과에 큰 영향을 줍니다. 는 소송 전략과 서류 작성·접수 절차를 실무"
/임대차전세,393,1253,0.314,false,"전세 보증금 반환이 지연되거나 임대인과 연락이 두절되면 임차권등기명령·보증금반환청구·내용증명 등 순서를 빠르게 정리해야 합니다. 이사 시점·전입신고·확정일자·대항력·우선변제권 여부에 따라 준비서류가 달라지고, 상가와 주택은 임대차보호법 적용도 다릅니다. 는 부산광역시 자립지원전담기관 전세사기 예방 특강 경험을 바탕으로 계"
/공탁채권회수,357,1337,0.267,false,채무 변제 공탁·집행 공탁·해방 공탁은 채권·채무 관계와 소송 진행 상황에 따라 서류와 순서가 달라집니다. 미수금·대여금·공사대금 회수는 지급명령·본안 소송·가압류·추심명령·강제집행까지 단계별 전략이 필요합니다. 부산지방법원 공탁 사무와 민사집행 절차는 관할과 신청서 양식을 사전에 확인하는 것이 좋습니다. 는 채권 회수 
/가족후견,369,1521,0.243,false,"성년후견·한정후견·임의후견은 가정법원 가사 사건으로, 신청 사유와 감정·조사 절차에 따라 소요 기간이 달라집니다. 상속이 진행 중인데 상속인이 행방불명이거나 미성년자인 경우 상속특별대리인·미성년자특별대리인 선임이 필요할 수 있습니다. 가족관계등록 정정·개명·실종선고 등도 가사비송 절차입니다. 는 부산가정법원 관할과 준비서"
/특수등기,365,1170,0.312,false,"선박·자동차 근저당·공장재단·비영리법인·종중·교회 등기는 일반 부동산·주식회사 등기와 요건과 서류가 다릅니다. 외국인·재외국민 상속등기는 번역·공증·인증 절차가 추가될 수 있습니다. 부산항·산업단지·비영리 단체 사무에서 특수등기 문의가 이어지며, 관할 등기소와 사전 협의가 필요한 경우도 있습니다. 는 사건 유형별 체크리스"
/창업법무,397,1520,0.261,true,창업 초기에는 법인 설립·정관 설계·사업자등록·본점 소재지 등기를 한 번에 정리하는 것이 이후 변경 비용을 줄입니다. 센텀·문현·명지국제신도시·에코델타시티·명례산업단지 등에서는 스타트업·소상공인·제조업 법인 설립과 투자 라운드 후 임원변경 수요가 큽니다. 폐업·해산·청산 시에도 등기와 세무·채무 정리 순서가 중요합니다. 
/situations,318,1115,0.285,false,"상속·등기·전세·법인·채무처럼 업무명을 모를 때도 괜찮습니다. 실제로 많이 검색하는 생활 상황별로, 먼저 확인할 것·혼자 가능한 범위·상담이 필요한 경우를 정리했습니다. 부산·해운대·센텀에 있는 가 절차와 서류를 함께 검토해 드립니다. 상속·등기·전세·법인·채무처럼 업무명을 모를 때도 괜찮습니다. 실제로 많이 검색하는 생"
/situations/분류/가족-사망-상속,219,963,0.227,false,"부모님이나 배우자 사망 직후에는 장례와 함께 상속인·재산·채무를 확인해야 합니다. 기한과 선택을 놓치면 불이익이 커질 수 있어, 지금 상황에 맞는 순서부터 안내합니다. 부모님이나 배우자 사망 직후에는 장례와 함께 상속인·재산·채무를 확인해야 합니다. 기한과 선택을 놓치면 불이익이 커질 수 있어, 지금 상황에 맞는 순서부터"
/situations/분류/전세-임대차-보증금,213,975,0.218,false,"계약이 끝났는데 보증금이 돌아오지 않으면, 말로만 기다리기보다 대항력·우선변제권·기한을 함께 봐야 합니다. 급한 경우가 많아 우선 확인할 순서를 정리했습니다. 계약이 끝났는데 보증금이 돌아오지 않으면, 말로만 기다리기보다 대항력·우선변제권·기한을 함께 봐야 합니다. 급한 경우가 많아 우선 확인할 순서를 정리했습니다. 계약"
/situations/분류/부동산-매매-증여-등기,222,990,0.224,false,"잔금을 치렀거나 명의를 바꿔야 하는데 등기가 막히면, 계약서·등기부등본·말소 순서를 먼저 대조해야 합니다. 셀프등기 실수도 되돌리기 어려울 수 있어 주의가 필요합니다. 잔금을 치렀거나 명의를 바꿔야 하는데 등기가 막히면, 계약서·등기부등본·말소 순서를 먼저 대조해야 합니다. 셀프등기 실수도 되돌리기 어려울 수 있어 주의가"
/situations/분류/개인채무-회생-파산,207,969,0.214,true,"채무는 금액만큼 구조(담보·보증·소득)가 중요합니다. 무조건 회생이나 파산이 정답은 아니며, 지금 압류·독촉 상황에 맞는 경로를 함께 정리할 수 있습니다. 채무는 금액만큼 구조(담보·보증·소득)가 중요합니다. 무조건 회생이나 파산이 정답은 아니며, 지금 압류·독촉 상황에 맞는 경로를 함께 정리할 수 있습니다. 채무는 금액"
/situations/분류/법인-사업-운영,222,966,0.23,false,법인은 실제 운영과 등기부가 어긋나면 은행·계약·입찰에서 막히기 쉽습니다. 임기 만료·대표자 변경·본점 이전은 각각 기한과 과태료 규정이 있어 빠른 확인이 필요합니다. 법인은 실제 운영과 등기부가 어긋나면 은행·계약·입찰에서 막히기 쉽습니다. 임기 만료·대표자 변경·본점 이전은 각각 기한과 과태료 규정이 있어 빠른 확인이
/situations/분류/돈을-받지-못한-경우,213,963,0.221,false,"돈을 못 받을 때는 증거·소멸시효·상대방 주소가 핵심입니다. 관계를 유지할지, 법적 절차로 권리를 고정할지에 따라 내용증명·지급명령·소송 순서가 달라집니다. 돈을 못 받을 때는 증거·소멸시효·상대방 주소가 핵심입니다. 관계를 유지할지, 법적 절차로 권리를 고정할지에 따라 내용증명·지급명령·소송 순서가 달라집니다. 돈을 못"
/situations/분류/계약-일상-분쟁,210,954,0.22,false,"계약 분쟁은 ‘누가 먼저 잘못했는지’보다, 계약서·대화 기록·이행 여부를 어떻게 정리하느냐가 결과에 큰 영향을 줍니다. 합의 전에 확인할 포인트를 모았습니다. 계약 분쟁은 ‘누가 먼저 잘못했는지’보다, 계약서·대화 기록·이행 여부를 어떻게 정리하느냐가 결과에 큰 영향을 줍니다. 합의 전에 확인할 포인트를 모았습니다. 계약"
/situations/parent-passed-away,378,1895,0.199,false,"사망 사실을 접하면 장례와 행정 처리가 먼저입니다. 그다음 상속인이 누구인지, 부동산이 있는지, 등기를 언제까지 해야 하는지를 확인해야 합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 사망 사실을 접하면 장례와 행정 처리가 먼저입니다. 그다음 상속인이 누구인지, 부동산"
/situations/siblings-not-cooperating,428,1833,0.233,false,"상속인이 여럿이면 서명·인감·협의가 모두 필요합니다. 한 명이라도 연락이 두절되거나 거부하면 등기가 멈춥니다. 먼저 협의 가능 범위를 확인하고, 필요 시 법적 절차를 검토해야 합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 상속인이 여럿이면 서명·인감·협의가 모두 필요"
/situations/inheritance-unknown-debt,382,1808,0.211,true,"단순 승인으로 상속하면 채무도 함께 떠안을 수 있습니다. 사망 후 3개월 안에 한정승인·상속포기 여부를 결정해야 하므로, 채무 조사가 우선입니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 단순 승인으로 상속하면 채무도 함께 떠안을 수 있습니다. 사망 후 3개월 안에 한정"
/situations/real-estate-sale-registration,382,1783,0.214,false,"잔금을 치렀는데 등기가 안 되면 내 집이 아닙니다. 매도인·중개인·대출·근저당 말소 등 변수가 많아, 계약서와 등기부등본을 먼저 대조해야 합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 잔금을 치렀는데 등기가 안 되면 내 집이 아닙니다. 매도인·중개인·대출·근저당 말소"
/situations/jeonse-deposit-unpaid,397,1802,0.22,false,"계약 만료 후에도 보증금이 돌아오지 않으면, 임대인 재산·우선변제권·기한을 동시에 봐야 합니다. 말로만 독촉하기보다 서류로 권리를 고정하는 것이 중요합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 계약 만료 후에도 보증금이 돌아오지 않으면, 임대인 재산·우선변제권·기한"
/situations/corporate-officer-address-change,377,1778,0.212,true,"임원 임기 만료·사임·주소 변경·본점 이전은 각각 등기 사유입니다. 신고를 미루면 과태료가 붙고, 은행·거래처 실사에서 문제가 될 수 있습니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 임원 임기 만료·사임·주소 변경·본점 이전은 각각 등기 사유입니다. 신고를 미루면 과"
/situations/payment-order-certified-mail,370,1739,0.213,true,"독촉만으로는 권리가 고정되지 않습니다. 채권 금액·증거·상대방 주소·소멸시효에 따라 내용증명, 지급명령, 소장 중 경로가 달라집니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 독촉만으로는 권리가 고정되지 않습니다. 채권 금액·증거·상대방 주소·소멸시효에 따라 내용증명, "
/situations/personal-rehabilitation-bankruptcy,418,1818,0.23,false,"채무가 소득을 압도하면 일상이 멈춥니다. 개인회생은 상환 계획으로 정리하고, 파산은 전면 면책을 검토하는 절차입니다. 어느 쪽이 맞는지는 소득·재산·채무 구조에 따라 달라집니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 채무가 소득을 압도하면 일상이 멈춥니다. 개인회생은"
/situations/상속재산-조회,449,2100,0.214,false,"사망 후 가장 먼저 해야 할 일 중 하나는 '무엇이 남았는지'를 파악하는 것입니다. 부동산은 등기부등본으로, 금융자산은 금융기관·금융감독원 조회로, 보험은 보험협회 조회로 확인할 수 있습니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 사망 후 가장 먼저 해야 할 일 중 "
/situations/상속포기-한정승인-선택,437,2005,0.218,false,"사망일(상속개시일)부터 3개월 안에 상속포기·한정승인·단순승인 중 하나를 결정해야 합니다. 기한을 넘기면 단순승인으로 보일 수 있어, 채무가 의심되면 특히 주의가 필요합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 사망일(상속개시일)부터 3개월 안에 상속포기·한정승인·"
/situations/상속등기-지연-과태료,397,1899,0.209,true,"상속등기는 부동산이 있는 상속에서 필수에 가깝습니다. 사망 후 일정 기간 내 신청하지 않으면 과태료가 붙을 수 있고, 매매·담보·증여 등에도 제한이 생깁니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 상속등기는 부동산이 있는 상속에서 필수에 가깝습니다. 사망 후 일정 기"
/situations/해외-거주-상속인,367,1933,0.19,false,"상속인이 해외에 있으면 인감·서명·위임 절차가 달라집니다. 공증·영사 확인·아포스티유 등 국가별 요건을 맞춰야 등기가 진행됩니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 상속인이 해외에 있으면 인감·서명·위임 절차가 달라집니다. 공증·영사 확인·아포스티유 등 국가별 요"
/situations/상속-후-첫-절차,412,1715,0.24,false,"사망 직후에는 장례와 함께 행정·상속 절차가 한꺼번에 몰립니다. 등기보다 먼저 확인할 것은 상속인 범위, 재산·채무 개요, 그리고 상속포기·한정승인의 3개월 기한입니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 사망 직후에는 장례와 함께 행정·상속 절차가 한꺼번에 몰립니"
/situations/집주인-연락-두절,403,1876,0.215,false,"계약 만료 후 집주인 연락이 끊기면 보증금 반환만 기다리기 어렵습니다. 등기부등본으로 소유·채무 상태를 확인하고, 내용증명·임차권등기명령 등 권리 확보를 검토해야 합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 계약 만료 후 집주인 연락이 끊기면 보증금 반환만 기다리기"
/situations/임차권등기명령-필요할-때,373,1856,0.201,false,"임차권등기명령은 임대인에게 다른 채권자가 있을 때 임차인의 우선변제권을 지키기 위한 절차입니다. 대항력 요건과 신청 기한을 함께 봐야 합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 임차권등기명령은 임대인에게 다른 채권자가 있을 때 임차인의 우선변제권을 지키기 위한 절"
/situations/전세-경매-진행,385,1857,0.207,true,"임대인 부동산이 경매에 넘어가면 임차인은 배당요구·우선변제권·대항력을 통해 보증금을 지킬 수 있습니다. 경매 일정과 배당 종기를 놓치면 안 됩니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 임대인 부동산이 경매에 넘어가면 임차인은 배당요구·우선변제권·대항력을 통해 보증금"
/situations/전입신고-확정일자-없음,355,1809,0.196,true,"전입신고와 확정일자는 임차인 권리의 기본입니다. 둘 다 없거나 늦으면 경매·임대인 파산 시 보증금 회수가 어려워질 수 있습니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 전입신고와 확정일자는 임차인 권리의 기본입니다. 둘 다 없거나 늦으면 경매·임대인 파산 시 보증금 회"
/situations/잔금-후-소유권이전-거부,430,1840,0.234,false,"잔금까지 치렀는데 매도인이 인감·서류·등기 출석을 거부하면 법적으로 아직 내 집이 아닙니다. 계약서 특약과 등기부 상태를 먼저 확인하고, 이행청구·등기절차 이행 소송을 검토해야 합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 잔금까지 치렀는데 매도인이 인감·서류·등기 "
/situations/공동명의-정리,404,1730,0.234,false,"배우자·부모·형제와 공동명의인 부동산은 매매·담보·상속 때마다 모든 명의자 협의가 필요합니다. 지분 정리 방식(매매·증여·분할)에 따라 세금과 절차가 달라집니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 배우자·부모·형제와 공동명의인 부동산은 매매·담보·상속 때마다 모든"
/situations/근저당-말소-지연,360,1749,0.206,true,"매매·대환·상속 등기에서 근저당 말소가 늦어지면 전체 일정이 밀립니다. 말소채권액·채권자·대출 실행 순서를 계약과 대조해야 합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 매매·대환·상속 등기에서 근저당 말소가 늦어지면 전체 일정이 밀립니다. 말소채권액·채권자·대출 실"
/situations/셀프등기-실수,392,1743,0.225,false,"등기소 온라인 등기는 저렴하지만, 한 번 잘못 들어가면 말소·재등기 비용과 시간이 더 듭니다. 접수 전 등기부·서식·말소사항을 꼼꼼히 확인해야 합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 등기소 온라인 등기는 저렴하지만, 한 번 잘못 들어가면 말소·재등기 비용과 시"
/situations/잔금일-소유권이전,381,1711,0.223,false,잔금일과 소유권이전등기를 같은 날 맞추려면 말소·취득세·서류·접수 순서를 미리 잡아야 합니다. 등기부 근저당·가압류를 잔금 직전에야 확인하면 일정이 무너질 수 있습니다. 부산 해운대·센텀에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 잔금일과 소유권이전등기를 같은 날 맞추려면 말소·취득세·서류·접수 순서를 미리 잡아
/situations/급여-압류-빚,391,1799,0.217,false,"급여압류는 생계에 바로 영향을 줍니다. 압류 가능 범위·우선변제·생계비 공제 규정을 확인하고, 개인회생·워크아웃·분할 상환 등 경로를 검토해야 합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 급여압류는 생계에 바로 영향을 줍니다. 압류 가능 범위·우선변제·생계비 공제 "
/situations/개인회생-가능-여부,368,1769,0.208,false,"개인회생은 일정 소득으로 채무를 조정하는 절차입니다. 총 채무·채권자 수·소득·재산·최근 면책 이력을 함께 봐야 가능 여부가 나옵니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 개인회생은 일정 소득으로 채무를 조정하는 절차입니다. 총 채무·채권자 수·소득·재산·최근 면책"
/situations/보증채무-부담,368,1647,0.223,true,"연대보증은 주채무자가 갚지 않으면 보증인에게 바로 독촉·압류가 올 수 있습니다. 보증 범위·주채무자 재산·회생·구상권을 함께 봐야 합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 연대보증은 주채무자가 갚지 않으면 보증인에게 바로 독촉·압류가 올 수 있습니다. 보증 범위"
/situations/빚-감당-어려울-때,282,1754,0.161,true,"채무는 금액만큼 '어떤 빚인지'가 중요합니다. 담보·보증·세금·가압류 여부에 따라 우선순위가 달라집니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 채무는 금액만큼 '어떤 빚인지'가 중요합니다. 담보·보증·세금·가압류 여부에 따라 우선순위가 달라집니다. 부산 해운대구·센텀"
/situations/회생-파산-선택-고민,393,1668,0.236,false,"빚이 감당되지 않을 때 회생과 파산 중 무엇을 볼지부터 막히는 경우가 많습니다. 소득이 있으면 회생, 없으면 파산처럼 단순하지 않고, 재산·부양가족·담보·최근 거래도 함께 봅니다. 부산에서도 전화·카카오톡·방문(예약)으로 1차 방향을 상담할 수 있습니다. 빚이 감당되지 않을 때 회생과 파산 중 무엇을 볼지부터 막히는 경우"
/situations/임원-임기-만료,373,1628,0.229,false,"임원 임기 만료 후 등기를 하지 않으면 등기부와 실제가 어긋나고, 과태료·은행·거래처 실사에서 문제가 됩니다. 정관·결의 요건을 먼저 확인하세요. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 임원 임기 만료 후 등기를 하지 않으면 등기부와 실제가 어긋나고, 과태료·은행·거래"
/situations/법인-설립-처음,379,1708,0.222,true,"법인 설립은 정관 작성·발기·납입·설립등기·사업자등록 순으로 진행합니다. 업종·자본금·임원·본점 주소를 미리 정하면 일정이 수월합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 법인 설립은 정관 작성·발기·납입·설립등기·사업자등록 순으로 진행합니다. 업종·자본금·임원·본"
/situations/대표자-사망-법인,303,1770,0.171,true,"대표이사 사망은 법인 운영과 등기 모두에 영향을 줍니다. 임원 변경·주식 승계·인감·통장·계약 승계를 빠르게 정리해야 합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 대표이사 사망은 법인 운영과 등기 모두에 영향을 줍니다. 임원 변경·주식 승계·인감·통장·계약 승계를 "
/situations/본점-이전-등기,324,1689,0.192,false,"본점 이전은 등기 사유입니다. 주소만 바꾸고 등기를 안 하면 등기부·사업자·계약·은행 주소가 어긋납니다. 관할 등기소 변경도 함께 확인하세요. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 본점 이전은 등기 사유입니다. 주소만 바꾸고 등기를 안 하면 등기부·사업자·계약·은행 "
/situations/임원변경-기한-임박,372,1613,0.231,false,"임원 취임·변경·중임은 결의·취임일 기준으로 등기 기한이 있습니다. 기한을 넘기면 과태료 위험이 있어, 서류가 덜 갖춰져도 ‘기한·누락 항목’부터 확인하는 것이 우선입니다. 부산 센텀·해운대에서 전화·카카오톡·방문(예약) 상담이 가능합니다. 임원 취임·변경·중임은 결의·취임일 기준으로 등기 기한이 있습니다. 기한을 넘기면"
/situations/대여금-못-받음,394,1650,0.239,false,"돈을 빌려줬는데 갚지 않으면, 먼저 채권·증거·소멸시효·상대 주소를 정리해야 합니다. 관계를 유지할지, 법적으로 권리를 고정할지에 따라 경로가 달라집니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 돈을 빌려줬는데 갚지 않으면, 먼저 채권·증거·소멸시효·상대 주소를 정리해"
/situations/채무자-재산-모름,321,1734,0.185,false,"판결·지급명령이 있어도 재산이 없으면 회수가 어렵습니다. 부동산·예금·급여·채권 등 집행 가능 재산을 조회·압류하는 절차가 필요합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 판결·지급명령이 있어도 재산이 없으면 회수가 어렵습니다. 부동산·예금·급여·채권 등 집행 가능"
/situations/공사대금-못-받음,318,1780,0.179,true,"공사·용역 대금은 계약·기성·검수·하자·정산 여부가 쟁점이 되기 쉽습니다. 청구 금액·이행 증거·발주자 재산을 함께 정리해야 합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 공사·용역 대금은 계약·기성·검수·하자·정산 여부가 쟁점이 되기 쉽습니다. 청구 금액·이행 증거"
/situations/판결-후-강제집행,303,1684,0.18,false,"승소 판결이 나도 집행하지 않으면 돈이 들어오지 않습니다. 집행권원 확정·재산조회·압류·배당 순서와 기한을 확인해야 합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 승소 판결이 나도 집행하지 않으면 돈이 들어오지 않습니다. 집행권원 확정·재산조회·압류·배당 순서와 기한"
/situations/계약금-반환-분쟁,306,1723,0.178,false,"계약금은 '계약 체결의 증거'이지만, 누가 먼저 계약을 깼는지·위약금 조항·손해 범위에 따라 반환·몰수·추가 배상이 갈립니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 계약금은 '계약 체결의 증거'이지만, 누가 먼저 계약을 깼는지·위약금 조항·손해 범위에 따라 반환·몰수"
/situations/중고거래-분쟁,327,1655,0.198,true,"중고거래는 당사자·물품·대금·배송·하자·사기 여부가 쟁점입니다. 플랫폼 신고·내용증명·형사·민사 경로를 사건에 맞게 선택해야 합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 중고거래는 당사자·물품·대금·배송·하자·사기 여부가 쟁점입니다. 플랫폼 신고·내용증명·형사·민사"
/situations/내용증명-받았을-때,345,1704,0.202,false,"내용증명은 상대방이 '법적 기록'을 남기기 시작했다는 신호입니다. 무시하면 불리한 합의·소송으로 이어질 수 있어, 내용·기한·증거를 먼저 정리해야 합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 내용증명은 상대방이 '법적 기록'을 남기기 시작했다는 신호입니다. 무시하면"
/situations/손해배상-청구,327,1661,0.197,false,"손해배상은 '위법·위반 행위 → 손해 → 인과관계 → 손해액'을 입증해야 합니다. 감정·치료비·휴업·정신적 손해 등 항목별로 정리가 필요합니다. 부산 해운대구·센텀, 재송동·반여동 일대에서도 전화·카카오톡·방문(예약) 상담이 가능합니다. 손해배상은 '위법·위반 행위 → 손해 → 인과관계 → 손해액'을 입증해야 합니다. 감"
/tools,327,1008,0.324,false,"상속등기 기한, 상속포기 3개월, 한정승인 기간, 법인등기 과태료, 임원변경등기 기한, 본점이전등기 기간 등을 빠르게 점검할 수 있는 검토용 도구입니다. 부산·해운대·센텀 가 제공하며, 결과는 참고용이며 실제 사안은 서류 확인 후 달라질 수 있습니다. 상속등기 기한, 상속포기 3개월, 한정승인 기간, 법인등기 과태료, 임"
/tools/inheritance-registration-deadline,228,1069,0.213,false,사망일(상속개시일)을 입력하면 상속포기·한정승인 3개월 기한과 등기 검토 시점을 참고용으로 안내합니다. 상속등기 기한·과태료는 사안별로 달라 추가 확인이 필요합니다. 사망일(상속개시일)을 입력하면 상속포기·한정승인 3개월 기한과 등기 검토 시점을 참고용으로 안내합니다. 상속등기 기한·과태료는 사안별로 달라 추가 확인이 필
/tools/inheritance-renunciation-deadline,168,967,0.174,false,상속개시일(사망일)부터 3개월 기한을 참고용으로 계산합니다. 한정승인 기간·상속포기 기한은 사실관계 확인이 필요합니다. 상속개시일(사망일)부터 3개월 기한을 참고용으로 계산합니다. 한정승인 기간·상속포기 기한은 사실관계 확인이 필요합니다. 상속개시일(사망일)부터 3개월 기한을 참고용으로 계산합니다. 한정승인 기간·상속포기
/tools/director-change-penalty-deadline,207,1011,0.205,false,임원 취임·사임·임기만료일을 입력하면 등기 신청 참고 기한(2주)과 과태료 검토 시점을 안내합니다. 법인등기 과태료는 지연 기간에 따라 달라질 수 있습니다. 임원 취임·사임·임기만료일을 입력하면 등기 신청 참고 기한(2주)과 과태료 검토 시점을 안내합니다. 법인등기 과태료는 지연 기간에 따라 달라질 수 있습니다. 임원 취
/tools/head-office-move-deadline,174,954,0.182,false,본점 이전일을 입력하면 등기 신청 참고 기한을 계산합니다. 본점이전등기 기간·관할 등기소 변경 여부는 주소에 따라 달라질 수 있습니다. 본점 이전일을 입력하면 등기 신청 참고 기한을 계산합니다. 본점이전등기 기간·관할 등기소 변경 여부는 주소에 따라 달라질 수 있습니다. 본점 이전일을 입력하면 등기 신청 참고 기한을 계산
/tools/jeonse-deposit-timeline,192,1005,0.191,false,전세 계약 만료일을 입력하면 독촴·협의·권리 확보 검토 일정을 참고용으로 안내합니다. 임차권등기명령·배당요구 기한은 별도 확인이 필요합니다. 전세 계약 만료일을 입력하면 독촴·협의·권리 확보 검토 일정을 참고용으로 안내합니다. 임차권등기명령·배당요구 기한은 별도 확인이 필요합니다. 전세 계약 만료일을 입력하면 독촴·협의·
/tools/payment-order-fee-check,183,965,0.19,false,청구 금액을 입력하면 인지대·송달료 등을 합친 대략적인 비용 구간을 참고용으로 안내합니다. 실제 금액은 관할·송달 횟수에 따라 달라집니다. 청구 금액을 입력하면 인지대·송달료 등을 합친 대략적인 비용 구간을 참고용으로 안내합니다. 실제 금액은 관할·송달 횟수에 따라 달라집니다. 청구 금액을 입력하면 인지대·송달료 등을 합
